565554969	20150803	201508	2015	2015.5836	USA	BOSTON	USA								USAEDU	BOSTON	USA					EDU			1	020	020	02	1	3.0	6	1	6	-0.51679586563307	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20160802000000	http://www.kplctv.com/story/32587463/wake-up-red-sox-star-ortiz-records-calls-for-boston-kids
565554970	20150803	201508	2015	2015.5836	USAEDU	UNITED STATES	USA					EDU			USA	BOSTON	USA								1	020	020	02	1	3.0	4	1	4	-0.51679586563307	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20160802000000	http://www.kplctv.com/story/32587463/wake-up-red-sox-star-ortiz-records-calls-for-boston-kids
565554971	20150803	201508	2015	2015.5836	shn	SHAN			shn																0	090	090	09	2	-2.0	6	1	6	-6.08	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	0								4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20160802000000	http://www.inquisitr.com/3372953/fbi-employee-arrested-admits-to-working-as-undercover-agent-for-china/
565554972	20150803	201508	2015	2015.5836	shn	SHAN			shn						USA	UNITED STATES	USA								0	090	090	09	2	-2.0	2	1	2	-6.08	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20160802000000	http://www.inquisitr.com/3372953/fbi-employee-arrested-admits-to-working-as-undercover-agent-for-china/
565554973	20160703	201607	2016	2016.5014											BUS	SERVER						BUS			0	0841	084	08	2	7.0	2	1	2	-4.51127819548872	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20160802000000	http://www.enterprise-security-today.com/story.xhtml?story_id=00100041BYT8
565554974	20160703	201607	2016	2016.5014											BUS	SERVER						BUS			0	0841	084	08	2	7.0	8	1	8	-4.51127819548872	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20160802000000	http://www.enterprise-security-today.com/story.xhtml?story_id=00100041BYT8
565554975	20160703	201607	2016	2016.5014											ZAF	JOHANNESBURG	ZAF								1	040	040	04	1	1.0	2	1	2	1.7167381974249	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20160802000000	http://www.bdlive.co.za/national/politics/2016/08/01/mbeki-satisfied-iec-is-ready-for-very-big-election
565554976	20160703	201607	2016	2016.5014	AFR	AFRICA	AFR								ZAF	JOHANNESBURG	ZAF								1	040	040	04	1	1.0	2	1	2	1.7167381974249	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20160802000000	http://www.bdlive.co.za/national/politics/2016/08/01/mbeki-satisfied-iec-is-ready-for-very-big-election
565554977	20160703	201607	2016	2016.5014	EDUEDU	SCHOOL						EDU	EDU												1	030	030	03	1	4.0	8	1	8	-0.51679586563307	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20160802000000	http://www.kplctv.com/story/32587463/wake-up-red-sox-star-ortiz-records-calls-for-boston-kids
565554978	20160703	201607	2016	2016.5014	JUD	JUDGE						JUD			CVL	VOTER						CVL			1	020	020	02	1	3.0	2	1	2	-2.7027027027027	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20160802000000	http://www.philly.com/philly/news/politics/20160802_Pa__high_court_rejects_bid_by_legislators_to_join_case_on_judge_retirement_age.html
